address,aa,bb,cc,label
宝山友谊宝钢一村团结路,31,01,13,省略市+简称
保山区大场镇大华一村华灵路,31,01,13,同音错误
宝山区顾村萄泉沪太路,31,01,13,编辑距离错误
大场镇宝山区上海市华灵路大华一村,31,01,13,顺序混乱
保山顾村沪太路宝山上海菊泉新城,31,01,13,同音+顺序混乱
上海市嘉定区嘉定镇街道李园一村居委会金沙路,31,01,14,完整
嘉定区安亭镇汽车城核心区米泉路,31,01,14,完整
上海嘉定马陆镇希望社区宝安公路,31,01,14,完整
嘉定区新成路街道新成村居委会迎园路,31,01,14,完整
嘉定区南翔镇社区事务受理中心,31,01,14,截断
上海市嘉定区,31,01,14,截断
嘉定镇街道李园一村金沙路,31,01,14,省略省
安亭镇汽车城米泉路,31,01,14,省略省市
嘉定马陆希望宝安公路,31,01,14,省略市+简称
加定区新成路新成村迎园路,31,01,14,同音错误
嘉定区南翔填受理中心,31,01,14,编辑距离错误
马陆镇嘉定区上海市希望宝安公路,31,01,14,顺序混乱
加定安亭米泉路嘉定上海汽车城,31,01,14,同音+顺序混乱
上海市浦东新区陆家嘴街道市新居委会浦东南路,31,01,15,完整
浦东新区张江镇碧波路科创社区祖冲之路,31,01,15,完整
上海浦东花木街道由由新村居委会锦绣路,31,01,15,完整
浦东新区川沙新镇侨光居委会新川路,31,01,15,完整
浦东新区惠南镇社区事务受理服务中心,31,01,15,截断
上海市浦东新区,31,01,15,截断
陆家嘴街道市新居委会浦东南路,31,01,15,省略省
张江镇碧波路祖冲之路,31,01,15,省略省市
浦东花木由由锦绣路,31,01,15,省略市+简称
蒲东新区花木由由锦绣路,31,01,15,同音错误
浦东区张江碧波祖冲之洛,31,01,15,编辑距离错误
花木街道浦东新区上海市由由锦绣路,31,01,15,顺序混乱
蒲东张江祖冲之路浦东上海碧波路,31,01,15,同音+顺序混乱
上海市金山区石化街道石化一村居委会卫零路,31,01,16,完整
金山区朱泾镇临源一村居委会临源街,31,01,16,完整
上海金山枫泾镇友好居委会枫丽路,31,01,16,完整
金山区山阳镇蓝色收获居委会龙航路,31,01,16,完整
金山区亭林镇社区事务受理中心,31,01,16,截断
上海市金山区,31,01,16,截断
石化街道石化一村卫零路,31,01,16,省略省
朱泾镇临源一村临源街,31,01,16,省略省市
金山石化一村卫零路,31,01,16,省略市+简称
今山区枫泾友好枫丽路,31,01,16,同音错误
金山区山阳兰色收获龙航路,31,01,16,编辑距离错误
朱泾镇金山区上海市临源街一村,31,01,16,顺序混乱
今山石化卫零路金山上海一村,31,01,16,同音+顺序混乱
上海市松江区岳阳街道人乐居委会乐都路,31,01,17,完整
松江区方松街道江虹居委会思贤路,31,01,17,完整
上海松江泗泾镇新凯家园居委会古楼公路,31,01,17,完整
松江区广富林街道三湘四季居委会文翔路,31,01,17,完整
松江区佘山镇社区事务受理中心,31,01,17,截断
上海市松江区,31,01,17,截断
岳阳街道人乐居委会乐都路,31,01,17,省略省
方松街道江虹居委会思贤路,31,01,17,省略省市
松江岳阳人乐乐都路,31,01,17,省略市+简称
淞江区泗泾新凯古楼公路,31,01,17,同音错误
松江区广富林三湘文翔路,31,01,17,编辑距离错误
方松街道松江区上海市江虹思贤路,31,01,17,顺序混乱
淞江泗泾古楼松江上海新凯家园,31,01,17,同音+顺序混乱
上海市青浦区夏阳街道青松居委会公园路,31,01,18,完整
青浦区徐泾镇蟠龙天地居委会崧泽大道,31,01,18,完整
上海青浦朱家角镇北大街社区课植园路,31,01,18,完整
青浦区盈浦街道西部花苑居委会城中西路,31,01,18,完整
青浦区赵巷镇社区事务受理中心,31,01,18,截断
上海市青浦区,31,01,18,截断
夏阳街道青松居委会公园路,31,01,18,省略省
徐泾镇蟠龙天地崧泽大道,31,01,18,省略省市
青浦夏阳青松公园路,31,01,18,省略市+简称
清浦区朱家角北大街课植园路,31,01,18,同音错误
青浦区盈浦西花苑城中西路,31,01,18,编辑距离错误
徐泾镇青浦区上海市蟠龙崧泽大道,31,01,18,顺序混乱
清浦夏阳公园路青浦上海青松,31,01,18,同音+顺序混乱
上海市奉贤区南桥镇贝港新村居委会新建西路,31,01,20,完整
奉贤区西渡街道水岸家苑居委会西闸公路,31,01,20,完整
上海奉贤奉城镇洪庙社区通城路,31,01,20,完整
奉贤区金汇镇金碧居委会金钱公路,31,01,20,完整
奉贤区青村镇社区事务受理中心,31,01,20,截断
上海市奉贤区,31,01,20,截断
南桥镇贝港新村新建西路,31,01,20,省略省
西渡街道水岸家苑西闸公路,31,01,20,省略省市
奉贤南桥贝港新建西路,31,01,20,省略市+简称
凤贤区奉城洪庙通城路,31,01,20,同音错误
奉贤区金汇金壁金钱公路,31,01,20,编辑距离错误
西渡街道奉贤区上海市水岸西闸公路,31,01,20,顺序混乱
凤贤南桥新建路奉贤上海贝港新村,31,01,20,同音+顺序混乱
上海市崇明区城桥镇江山居委会人民路,31,01,51,完整
崇明区陈家镇裕鸿佳苑居委会北沿公路,31,01,51,完整
上海崇明长兴镇凤凰佳苑居委会凤蓉路,31,01,51,完整
崇明区堡镇正大街社区事务受理点,31,01,51,完整
崇明区新河镇社区事务受理中心,31,01,51,截断
上海市崇明区,31,01,51,截断
城桥镇江山居委会人民路,31,01,51,省略省
陈家镇裕鸿佳苑北沿公路,31,01,51,省略省市
崇明城桥江山人民路,31,01,51,省略市+简称
丛明区长兴凤凰佳苑凤蓉路,31,01,51,同音错误
崇明区堡镇正大结受理点,31,01,51,编辑距离错误
陈家镇崇明区上海市裕鸿北沿公路,31,01,51,顺序混乱
丛明城桥人民路崇明上海江山,31,01,51,同音+顺序混乱
中山街道社区事务受理中心,新城路街道综合服务大厅,建设路社区便民中心,城东街道综治中心,天津市和平区五大道街道成都道80号,12,01,01,完整
和平区新兴街道卫津路,12,01,01,截断
和平南市街道新文化花园,12,01,01,省略省
南营门街道世昌里社区,12,01,01,省略省市
天津和平小白楼街道解放北路,12,01,01,省略市+简称
五大道街道云南路,12,01,01,同音错误
天津市河东区大王庄街道六纬路100号,12,01,02,完整
河东区大直沽街道直沽路,12,01,02,截断
河东中山门街道和睦西里,12,01,02,省略省
大直沽街道文华里社区,12,01,02,省略省市
天津河东唐家口街道卫国道,12,01,02,省略市+简称
大王庄街道六纬路,12,01,02,同音错误
天津市河西区柳林街道微山东里,12,01,03,完整
河西区天塔街道气象南里,12,01,03,截断
河西挂甲寺街道景兴西里,12,01,03,省略省
挂甲寺街道景兴西里,12,01,03,省略省市
天津河西陈塘庄街道怒江道,12,01,03,省略市+简称
柳林街道微山东西里,12,01,03,编辑距离错误
天津南开区鼓楼街道城厢西路,12,01,04,完整
南开区学府街道天大六村,12,01,04,截断
南开王顶堤街道迎风里,12,01,04,省略省
水上公园街道水上公寓,12,01,04,省略省市
天津南开嘉陵道街道宜宾西里,12,01,04,省略市+简称
学府街道天大六村,12,01,04,同音错误
天津市河北区望海楼街道狮子林大街,12,01,05,完整
河北区光复道街道民生路,12,01,05,截断
河北王串场街道艳泉里,12,01,05,省略省
鸿顺里街道日远里社区,12,01,05,省略省市
天津河北建昌道街道建北里,12,01,05,省略市+简称
望海楼街道狮子林大街,12,01,05,顺序混乱
天津市红桥区和苑街道营浮路,12,01,06,完整
红桥区西于庄街道子牙里,12,01,06,截断
红桥丁字沽街道风貌里,12,01,06,省略省
咸阳北路街道绥中社区,12,01,06,省略省市
天津红桥芥园街道弘丽园,12,01,06,省略市+简称
和苑街道营浮路,12,01,06,同音错误
天津市东丽区张贵庄街道栖霞道,12,01,10,完整
东丽区新立街道驯海路,12,01,10,截断
东丽华明街道昆俞家园,12,01,10,省略省
金钟街道新城社区,12,01,10,省略省市
天津东丽万新街道天山南路,12,01,10,省略市+简称
张贵庄街道栖霞道,12,01,10,编辑距离错误
天津市西青区李七庄街道凌奥产业园,12,01,11,完整
西青区杨柳青镇青远路,12,01,11,截断
西青中北镇溪秀苑,12,01,11,省略省
辛口镇第六埠村,12,01,11,省略省市
天津西青张家窝街道社会山,12,01,11,省略市+简称
李七庄街道凌奥产业园,12,01,11,同音+顺序混乱
天津市津南区咸水沽镇红旗路,12,01,12,完整
津南区双新街道领世路,12,01,12,截断
津南小站镇练兵园,12,01,12,省略省
葛沽镇盘泽馨苑社区,12,01,12,省略省市
天津津南双林街道仕林苑,12,01,12,省略市+简称
咸水沽镇红其路,12,01,12,编辑距离错误
天津市北辰区果园新村街道霞光里,12,01,13,完整
北辰区普东街道普兴里,12,01,13,截断
北辰天穆镇天辰新苑,12,01,13,省略省
集贤里街道虎林里社区,12,01,13,省略省市
天津北辰北仓镇富锦华庭,12,01,13,省略市+简称
果园新村街道霞光裹,12,01,13,同音错误
天津市武清区杨村街道雍阳西道,12,01,14,完整
武清区下朱庄街道嘉宁道,12,01,14,截断
武清崔黄口镇电商园,12,01,14,省略省
东蒲洼街道盛世睿园社区,12,01,14,省略省市
天津武清黄庄街道泉水道,12,01,14,省略市+简称
杨村街道雍阳西道,12,01,14,顺序混乱
天津市宝坻区宝平街道开元路,12,01,15,完整
宝坻区钰华街道南关大街,12,01,15,截断
宝坻周良街道温泉城,12,01,15,省略省
海滨街道白鹭湾社区,12,01,15,省略省市
天津宝坻朝霞街道进京路,12,01,15,省略市+简称
宝平街道开元络,12,01,15,编辑距离错误
天津市滨海新区新河街道西江里,12,01,16,完整
滨海新区塘沽街道上海道,12,01,16,截断
滨海汉沽街道新开中路,12,01,16,省略省
大港街道迎宾街社区,12,01,16,省略省市
天津滨海新河街道珠江里,12,01,16,省略市+简称
新河街道西扛里,12,01,16,同音错误
天津市宁河区芦台街道光明路,12,01,17,完整
宁河区桥北街道宁新花园,12,01,17,截断
宁河七里海镇海北公路,12,01,17,省略省
芦台街道龙胤溪园社区,12,01,17,省略省市
天津宁河桥北街道商业道,12,01,17,省略市+简称
芦台街道光明络,12,01,17,编辑距离错误
天津市静海区静海镇胜利大街,12,01,18,完整
静海区大邱庄镇黄山路,12,01,18,截断
静海独流镇新开路,12,01,18,省略省
朝阳街道群卫路社区,12,01,18,省略省市
天津静海华康街道团泊大道,12,01,18,省略市+简称
静海镇胜利大待,12,01,18,同音错误
天津市蓟州区文昌街道迎宾路,12,01,19,完整
蓟州区渔阳镇武定西街,12,01,19,截断
蓟州下营镇黄崖关路,12,01,19,省略省
文昌街道胜利路社区,12,01,19,省略省市
天津蓟州官庄街道盘山大道,12,01,19,省略市+简称
文昌街道迎宾络,12,01,19,编辑距离错误
和平区新兴街道卫津路,12,01,01,省略省市
河西区柳林街道微山东里,12,01,03,省略省市
,12,01,01,歧义
天津市和平区五大道街道成都道80号,12,01,01,完整
和平区新兴街道卫津路,12,01,01,截断
和平南市街道新文化花园,12,01,01,省略省
南营门街道世昌里社区,12,01,01,省略省市
天津和平小白楼街道解放北路,12,01,01,省略市+简称
五大道街道云南路,12,01,01,同音错误
天津市河东区大王庄街道六纬路100号,12,01,02,完整
河东区大直沽街道直沽路,12,01,02,截断
河东中山门街道和睦西里,12,01,02,省略省
大直沽街道文华里社区,12,01,02,省略省市
天津河东唐家口街道卫国道,12,01,02,省略市+简称
大王庄街道六纬路,12,01,02,同音错误
天津市河西区柳林街道微山东里,12,01,03,完整
河西区天塔街道气象南里,12,01,03,截断
河西挂甲寺街道景兴西里,12,01,03,省略省
挂甲寺街道景兴西里,12,01,03,省略省市
天津河西陈塘庄街道怒江道,12,01,03,省略市+简称
柳林街道微山东西里,12,01,03,编辑距离错误
天津南开区鼓楼街道城厢西路,12,01,04,完整
南开区学府街道天大六村,12,01,04,截断
南开王顶堤街道迎风里,12,01,04,省略省
水上公园街道水上公寓,12,01,04,省略省市
天津南开嘉陵道街道宜宾西里,12,01,04,省略市+简称
学府街道天大六村,12,01,04,同音错误
天津市河北区望海楼街道狮子林大街,12,01,05,完整
河北区光复道街道民生路,12,01,05,截断
河北王串场街道艳泉里,12,01,05,省略省
鸿顺里街道日远里社区,12,01,05,省略省市
天津河北建昌道街道建北里,12,01,05,省略市+简称
望海楼街道狮子林大街,12,01,05,顺序混乱
天津市红桥区和苑街道营浮路,12,01,06,完整
红桥区西于庄街道子牙里,12,01,06,截断
红桥丁字沽街道风貌里,12,01,06,省略省
咸阳北路街道绥中社区,12,01,06,省略省市
天津红桥芥园街道弘丽园,12,01,06,省略市+简称
和苑街道营浮路,12,01,06,同音错误
天津市东丽区张贵庄街道栖霞道,12,01,10,完整
东丽区新立街道驯海路,12,01,10,截断
东丽华明街道昆俞家园,12,01,10,省略省
金钟街道新城社区,12,01,10,省略省市
天津东丽万新街道天山南路,12,01,10,省略市+简称
张贵庄街道栖霞道,12,01,10,编辑距离错误
天津市西青区李七庄街道凌奥产业园,12,01,11,完整
西青区杨柳青镇青远路,12,01,11,截断
西青中北镇溪秀苑,12,01,11,省略省
辛口镇第六埠村,12,01,11,省略省市
天津西青张家窝街道社会山,12,01,11,省略市+简称
李七庄街道凌奥产业园,12,01,11,同音+顺序混乱
天津市津南区咸水沽镇红旗路,12,01,12,完整
津南区双新街道领世路,12,01,12,截断
津南小站镇练兵园,12,01,12,省略省
葛沽镇盘泽馨苑社区,12,01,12,省略省市
天津津南双林街道仕林苑,12,01,12,省略市+简称
咸水沽镇红其路,12,01,12,编辑距离错误
天津市北辰区果园新村街道霞光里,12,01,13,完整
北辰区普东街道普兴里,12,01,13,截断
北辰天穆镇天辰新苑,12,01,13,省略省
集贤里街道虎林里社区,12,01,13,省略省市
天津北辰北仓镇富锦华庭,12,01,13,省略市+简称
果园新村街道霞光裹,12,01,13,同音错误
天津市武清区杨村街道雍阳西道,12,01,14,完整
武清区下朱庄街道嘉宁道,12,01,14,截断
武清崔黄口镇电商园,12,01,14,省略省
东蒲洼街道盛世睿园社区,12,01,14,省略省市
天津武清黄庄街道泉水道,12,01,14,省略市+简称
杨村街道雍阳西道,12,01,14,顺序混乱
天津市宝坻区宝平街道开元路,12,01,15,完整
宝坻区钰华街道南关大街,12,01,15,截断
宝坻周良街道温泉城,12,01,15,省略省
海滨街道白鹭湾社区,12,01,15,省略省市
天津宝坻朝霞街道进京路,12,01,15,省略市+简称
